iso_code,year,value
PHL,2015,279298784317.645
PHL,2016,299267130105.732
PHL,2017,320009299956.437
PHL,2018,340302643540.744
PHL,2019,360858880823.878
PLW,1995,
PLW,1996,
PLW,1997,
PLW,1998,
PLW,1999,
PLW,2000,178469220.718499
PLW,2001,189962858.586195
PLW,2002,196762372.825086
PLW,2003,190341288.848626
PLW,2004,199584279.243702
PLW,2005,207487555.032911
PLW,2006,206645875.301275
PLW,2007,210822506.466282
PLW,2008,198632922.241884
PLW,2009,185542094.236148
PLW,2010,185943000.0
PLW,2011,198370840.423201
PLW,2012,201688796.247724
PLW,2013,194856958.584529
PLW,2014,207120958.161687
PLW,2015,222735951.756269
PLW,2016,222550270.758669
PLW,2017,218285405.381372
PLW,2018,227145359.227506
PLW,2019,217497826.947039
PNG,1995,9710788959.41756
PNG,1996,10461791837.1212
PNG,1997,10053322718.7592
PNG,1998,9674401603.33488
PNG,1999,9853915348.68969
PNG,2000,9608075730.6553
PNG,2001,9596422229.57998
PNG,2002,9581173463.50032
PNG,2003,9788519878.16605
PNG,2004,10054882706.4919
PNG,2005,10692844494.5256
PNG,2006,11271321389.1578
PNG,2007,12152196497.8214
PNG,2008,12116170376.0499
PNG,2009,12940121004.6971
PNG,2010,14250755221.5077
PNG,2011,14408588548.4541
PNG,2012,15079613754.8946
PNG,2013,15656400878.1666
PNG,2014,17776867900.8844
PNG,2015,18946293629.2374
PNG,2016,19986364262.0045
PNG,2017,20692804468.4443
PNG,2018,20635019328.42
PNG,2019,21852485468.7968
POL,1995,252763771432.362
POL,1996,268221238351.076
POL,1997,285518986502.172
POL,1998,298768878718.536
POL,1999,312676052134.116
POL,2000,326937286505.489
POL,2001,331051702981.461
POL,2002,337791596192.75
POL,2003,349608894637.35
POL,2004,367029283985.01
POL,2005,379900441083.806
POL,2006,403192683978.377
POL,2007,431664312008.755
POL,2008,449794050343.249
POL,2009,462533048121.248
POL,2010,479834179020.33
POL,2011,502662952276.722
POL,2012,509322687626.439
POL,2013,515056478625.676
POL,2014,532458063874.241
POL,2015,555014724902.995
POL,2016,572451795841.21
POL,2017,600104964680.131
POL,2018,632232812655.457
POL,2019,660941995821.311
PRE,1995,430157755141.32
PRE,1996,455426757949.029
PRE,1997,482520897920.422
PRE,1998,519775075547.969
PRE,1999,544673197434.424
PRE,2000,560637472938.649
PRE,2001,587740941387.242
PRE,2002,623494232228.253
PRE,2003,621698367234.669
PRE,2004,700693225945.589
PRE,2005,747444149898.697
PRE,2006,800589603495.757
PRE,2007,851878286207.66
PRE,2008,910214357508.939
PRE,2009,957450371708.21
PRE,2010,1018109240278.7
PRE,2011,1064855153198.12
PRE,2012,1126527717702.52
PRE,2013,1193486402530.95
PRE,2014,1252057692662.21
PRE,2015,1289472188756.31
PRE,2016,1328139345966.79
PRE,2017,1346582774821.77
PRE,2018,1373397342326.4
PRE,2019,1414145422385.15
PRI,1995,74700838791.6028
PRI,1996,76429197707.7903
PRI,1997,80159009209.3006
PRI,1998,84592384061.8031
PRI,1999,89151659724.4832
PRI,2000,92068670407.3471
PRI,2001,97881399724.295
PRI,2002,98778442996.8101
PRI,2003,98831210248.1345
PRI,2004,107477633535.329
PRI,2005,105342118804.957
PRI,2006,103857412208.889
PRI,2007,102649751271.359
PRI,2008,100756752050.85
PRI,2009,98789551891.8258
PRI,2010,98381300000.0
PRI,2011,98028592583.2526
PRI,2012,98057290562.043
PRI,2013,97756424655.3687
PRI,2014,96592767902.4776
PRI,2015,95579081232.298
PRI,2016,94371914640.5954
PRI,2017,91648383879.2544
PRI,2018,87377939486.9816
PRI,2019,88415695429.6952
PRK,1995,
PRK,1996,
PRK,1997,
PRK,1998,
PRK,1999,
PRK,2000,
PRK,2001,
PRK,2002,
PRK,2003,
PRK,2004,
PRK,2005,
PRK,2006,
PRK,2007,
PRK,2008,
PRK,2009,
PRK,2010,
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRT,1995,181064954766.206
PRT,1996,187409918136.887
PRT,1997,195657580791.619
PRT,1998,205064724835.296
PRT,1999,213075737113.162
PRT,2000,221207086651.451
PRT,2001,225506627511.152
PRT,2002,227245112279.004
PRT,2003,225130548350.048
PRT,2004,229157538798.502
PRT,2005,230949202927.261
PRT,2006,234702206404.714
PRT,2007,240585204138.036
PRT,2008,241353267410.255
PRT,2009,233818026718.138
PRT,2010,237880908317.652
PRT,2011,233846056130.961
PRT,2012,224358235043.711
PRT,2013,222288205736.216
PRT,2014,224049151344.271
PRT,2015,228064215301.046
PRT,2016,232669938821.67
PRT,2017,240828148981.674
PRT,2018,247690127924.012
PRT,2019,253228421113.571
PRY,1995,18616755806.9066
PRY,1996,18909743541.8099
PRY,1997,19711992456.5502
PRY,1998,19725404053.8427
PRY,1999,19455939310.8741
PRY,2000,19005701526.3586
PRY,2001,18847183576.3273
PRY,2002,18843149450.7086
PRY,2003,19657313979.9291
PRY,2004,20454893447.1486
PRY,2005,20891296689.2966
PRY,2006,21895565804.2224
PRY,2007,23082660807.8578
PRY,2008,24550515090.9269
PRY,2009,24487181775.1697
PRY,2010,27215968615.5548
PRY,2011,28372405343.9011
PRY,2012,28219616269.0248
PRY,2013,30595001137.8313
PRY,2014,32082190602.0107
PRY,2015,33070442062.4899
PRY,2016,34496738801.8119
PRY,2017,36205628582.2474
PRY,2018,37420751806.64
PRY,2019,37409557615.771
PSE,1995,4732866819.50203
PSE,1996,4790378322.36931
PSE,1997,5492993914.75538
PSE,1998,6280370849.27254
PSE,1999,6800412518.59116
PSE,2000,6218556740.20571
PSE,2001,5639569365.95329
PSE,2002,4935232731.0874
PSE,2003,5626948387.76796
PSE,2004,6860670260.95431
PSE,2005,7635284608.92947
PSE,2006,7559194714.14134
PSE,2007,7845558290.62297
PSE,2008,8428419114.99314
PSE,2009,9152714542.8788
PSE,2010,9681500000.0
PSE,2011,10611002273.8757
PSE,2012,11257897418.4292
PSE,2013,11786857594.023
PSE,2014,11768250076.6982
PSE,2015,12206181928.1022
PSE,2016,13288213428.4992
PSE,2017,13476822019.5986
PSE,2018,13642193053.8512
PSE,2019,13771659441.9981
PSS,1995,5106062679.36094
PSS,1996,5259840959.598
PSS,1997,5202538716.77086
PSS,1998,5289674887.81499
PSS,1999,5540290219.22742
PSS,2000,5477566595.29886
PSS,2001,5537868318.01287
PSS,2002,5645947733.34851
PSS,2003,5762664119.39807
PSS,2004,5990734481.59688
PSS,2005,6123085900.35733
PSS,2006,6272466994.33955
PSS,2007,6348014016.96158
PSS,2008,6462408479.69594
PSS,2009,6403285586.50162
PSS,2010,6598673080.32077
PSS,2011,6836776446.49323
PSS,2012,6892516569.76152
PSS,2013,7123659032.33306
PSS,2014,7374861828.27238
PSS,2015,7641755115.68125
PSS,2016,7920481813.5352
PSS,2017,8248998738.16223
PSS,2018,8485382047.32048
PSS,2019,8539576334.56076
PST,1995,31098184055989.2
PST,1996,31980342937243.4
PST,1997,32917664102212.6
PST,1998,33789539261760.0
PST,1999,34901558747940.3
PST,2000,36272006495095.4
PST,2001,36833577885488.2
PST,2002,37392076790852.1
PST,2003,38149796902391.4
PST,2004,39343397193114.5
PST,2005,40426903397584.5
PST,2006,41632627124774.0
PST,2007,42740539302590.7
PST,2008,42837529712972.5
PST,2009,41349068207702.3
PST,2010,42523383032728.4
PST,2011,43204866308775.9
PST,2012,43691777998235.0
PST,2013,44281969690970.1
PST,2014,45118396934915.4
PST,2015,46066586890579.1
PST,2016,46826706873046.5
PST,2017,47965512794376.1
PST,2018,48973434098777.9
PST,2019,49746025348666.3
PYF,1995,
PYF,1996,
PYF,1997,
PYF,1998,
PYF,1999,
PYF,2000,
PYF,2001,
PYF,2002,
PYF,2003,
PYF,2004,
PYF,2005,
PYF,2006,
PYF,2007,
PYF,2008,
PYF,2009,
PYF,2010,
PYF,2011,
PYF,2012,
PYF,2013,
PYF,2014,
PYF,2015,
PYF,2016,
PYF,2017,
PYF,2018,
PYF,2019,
QAT,1995,
QAT,1996,
QAT,1997,
QAT,1998,
QAT,1999,
QAT,2000,36044298341.0931
QAT,2001,37449372355.1551
QAT,2002,40139043103.6417
QAT,2003,41632198904.0901
QAT,2004,49633455958.9328
QAT,2005,53352370952.2569
QAT,2006,67314817504.1319
QAT,2007,79421829550.1801
QAT,2008,93450549190.6149
QAT,2009,104624021240.908
QAT,2010,125122306346.154
QAT,2011,141857635543.447
QAT,2012,148567518488.754
QAT,2013,156821990195.119
QAT,2014,165187382156.526
QAT,2015,173039309518.167
QAT,2016,178341565994.816
QAT,2017,175670714339.031
QAT,2018,177840023139.014
QAT,2019,179217942561.528
ROU,1995,111205932431.071
ROU,1996,115551528974.839
ROU,1997,109948362840.165
ROU,1998,107716616781.611
ROU,1999,107310890612.622
ROU,2000,109952094351.041
ROU,2001,115689544451.415
ROU,2002,122287309511.908
ROU,2003,125150235592.491
ROU,2004,138201043602.491
ROU,2005,144652472925.674
ROU,2006,156266346693.626
ROU,2007,167570353781.434
ROU,2008,183166909447.59
ROU,2009,173060868628.322
ROU,2010,166309355234.589
ROU,2011,169479324149.248
ROU,2012,172937829621.072
ROU,2013,179459249986.084
ROU,2014,185935438388.184
ROU,2015,191427365158.106
ROU,2016,200430189829.58
ROU,2017,215100574411.243
ROU,2018,224725300753.379
ROU,2019,234057305195.069
RUS,1995,879713577296.927
RUS,1996,846679721605.062
RUS,1997,858532524842.24
RUS,1998,813030630484.777
RUS,1999,865063897237.22
RUS,2000,951570864960.202
RUS,2001,1000101466517.97
RUS,2002,1047106154523.45
RUS,2003,1123544404800.4
RUS,2004,1204439016241.71
RUS,2005,1281522697121.64
RUS,2006,1386608432989.65
RUS,2007,1504469841529.42
RUS,2008,1582701810889.97
RUS,2009,1459251165972.78
RUS,2010,1524917468442.01
RUS,2011,1590489364644.29
RUS,2012,1654492026998.83
RUS,2013,1683535346495.76
RUS,2014,1695930665412.95
RUS,2015,1662474715110.35
RUS,2016,1665694763578.53
RUS,2017,1696106853061.04
RUS,2018,1739125742080.49
RUS,2019,1762462643295.84
RWA,1995,1763079825.17626
RWA,1996,1987796615.75035
RWA,1997,2263101526.96511
RWA,1998,2463582211.47817
RWA,1999,2570794558.13202
RWA,2000,2785993668.72083
RWA,2001,3022373088.37527
RWA,2002,3421086742.35302
RWA,2003,3496431577.54101
RWA,2004,3756834601.54178
RWA,2005,4109146772.02874
RWA,2006,4488300944.63589
RWA,2007,4830905577.20737
RWA,2008,5370094699.38151
RWA,2009,5705632174.63751
RWA,2010,6124120673.41998
RWA,2011,6611503063.36916
RWA,2012,7182836111.74429
RWA,2013,7521855503.33134
RWA,2014,7985740871.20377
RWA,2015,8693025510.78313
RWA,2016,9212063835.79931
RWA,2017,9578362180.75155
RWA,2018,10400130536.2656
RWA,2019,11380725067.3896
SAS,1995,845004995568.688
SAS,1996,903271278012.976
SAS,1997,937724740842.057
SAS,1998,990548933145.225
SAS,1999,1068078029028.95
SAS,2000,1111470512485.03
SAS,2001,1161448204686.96
SAS,2002,1203811050215.06
SAS,2003,1292620576571.47
SAS,2004,1390598921622.8
SAS,2005,1496314174302.1
SAS,2006,1611778511171.23
SAS,2007,1729959999428.89
SAS,2008,1785970627444.04
SAS,2009,1913383693480.2
SAS,2010,2060781195903.17
SAS,2011,2166655408446.32
SAS,2012,2285864513236.69
SAS,2013,2425017718778.08
SAS,2014,2594589561135.24
SAS,2015,2788673390756.76
SAS,2016,3005586339162.24
SAS,2017,3210838392648.47
SAS,2018,3406569482815.25
SAS,2019,3547700986303.83
SAU,1995,349402069125.164
SAU,1996,358617283905.188
SAU,1997,362575637121.298
SAU,1998,373066264715.594
SAU,1999,359026717121.859
SAU,2000,379223464035.035
SAU,2001,374632039196.595
SAU,2002,364070508643.508
SAU,2003,404999538711.393
SAU,2004,437231190746.349
SAU,2005,461601802003.856
SAU,2006,474473116917.565
SAU,2007,483237253411.601
SAU,2008,513438483603.59
SAU,2009,502865505793.734
SAU,2010,528207332649.536
SAU,2011,581011409171.002
SAU,2012,612452521453.507
SAU,2013,628984175052.337
SAU,2014,651957706949.766
SAU,2015,678729756049.654
SAU,2016,690068783385.49
SAU,2017,684951905059.215
SAU,2018,701624393201.243
SAU,2019,703949827121.995
SDN,1995,22531653237.2461
SDN,1996,23865329902.3751
SDN,1997,26387116382.5702
SDN,1998,27524006374.7437
SDN,1999,28378377867.5751
SDN,2000,30179232201.9534
SDN,2001,32140991067.2795
SDN,2002,34206780597.789
SDN,2003,36852535416.5729
SDN,2004,38283632611.3722
SDN,2005,41150976445.2704
SDN,2006,45292537460.4393
SDN,2007,50511102878.462
SDN,2008,54451960604.8376
SDN,2009,56217210167.7442
SDN,2010,58167563412.7594
SDN,2011,57023002675.998
SDN,2012,57320409054.7302
SDN,2013,59839466682.7713
SDN,2014,61442820712.7538
SDN,2015,64457231228.6983
SDN,2016,67486705651.7109
SDN,2017,68004910084.6504
SDN,2018,66447632082.226
SDN,2019,64784090846.2677
SEN,1995,8936364231.33654
SEN,1996,9116175060.25103
SEN,1997,9400967403.20593
SEN,1998,9955499688.1183
SEN,1999,10587386781.2587
SEN,2000,10926076017.6715
SEN,2001,11426590430.4063
SEN,2002,11501412161.3369
SEN,2003,12270077779.754
SEN,2004,12990426096.5698
SEN,2005,13720826684.959
SEN,2006,14058574473.2241
SEN,2007,14752855076.4267
SEN,2008,15351286308.7731
SEN,2009,15672516132.5039
SEN,2010,16230887978.4993
SEN,2011,16467597410.0437
SEN,2012,17310309290.8361
SEN,2013,17798824507.3174
SEN,2014,18975949784.5082
SEN,2015,20184156790.4171
SEN,2016,21467075636.6594
SEN,2017,23057246299.0478
SEN,2018,24528196373.3268
SEN,2019,25821124786.0107
SGP,1995,103879285314.713
SGP,1996,111640501036.364
SGP,1997,120928897532.935
SGP,1998,118274051330.973
SGP,1999,125044067991.979
SGP,2000,136346984801.619
SGP,2001,134889413875.26
SGP,2002,140169808016.352
SGP,2003,146527601649.217
SGP,2004,160916013825.344
SGP,2005,172757877474.653
SGP,2006,188314972645.788
SGP,2007,205304999963.213
SGP,2008,209140601456.434
SGP,2009,209393625490.149
SGP,2010,239809387605.427
SGP,2011,255008196791.322
SGP,2012,266385665325.181
SGP,2013,279271535506.458
SGP,2014,290269256195.074
SGP,2015,298944012931.308
SGP,2016,308640184767.927
SGP,2017,322024690203.145
SGP,2018,333096256633.744
SGP,2019,335538884575.285
SLB,1995,702830466.905788
SLB,1996,714132369.514583
SLB,1997,707583603.516964
SLB,1998,716773000.965236
SLB,1999,713287367.450374
SLB,2000,611464618.713196
SLB,2001,562771374.763156
SLB,2002,547033211.317264
SLB,2003,582734548.530092
SLB,2004,621499018.225677
SLB,2005,655932852.342192
SLB,2006,687831680.26608
SLB,2007,718463005.093654
SLB,2008,760184982.01397
SLB,2009,779620029.490776
SLB,2010,846797693.595387
SLB,2011,908377219.024614
SLB,2012,925277260.308793
SLB,2013,974604255.80699
SLB,2014,984849905.835523
SLB,2015,998792439.894971
SLB,2016,1057520083.35749
SLB,2017,1114029596.40147
SLB,2018,1157969703.74033
SLB,2019,1171806612.54175
SLE,1995,1359770845.99342
SLE,1996,1383618798.07014
SLE,1997,1302302386.53453
SLE,1998,1325548670.11984
SLE,1999,1299312276.32607
SLE,2000,1385751986.4426
SLE,2001,1297819715.60661
SLE,2002,1640668858.77741
SLE,2003,1793466334.29574
SLE,2004,1911798254.1203
SLE,2005,1997926594.51644
SLE,2006,2082317301.22923
SLE,2007,2250113451.89349
SLE,2008,2371580993.56644
SLE,2009,2447188210.25985
SLE,2010,2578026297.15912
SLE,2011,2740829818.87435
SLE,2012,3156936272.93448
SLE,2013,3810919876.16826
SLE,2014,3984574819.98172
SLE,2015,3163801388.83
SLE,2016,3355384560.25255
SLE,2017,3496685932.65603
SLE,2018,3617187416.25502
SLE,2019,3816410757.73498
SLV,1995,14233323978.0033
SLV,1996,14349707089.9392
SLV,1997,14799561738.3314
SLV,1998,15192367847.8621
SLV,1999,15520601488.6041
SLV,2000,15695372315.9154
SLV,2001,15833070782.4163
SLV,2002,16083369823.8473
SLV,2003,16334629226.212
SLV,2004,16480135824.9509
SLV,2005,16926330190.4564
SLV,2006,17661423001.8695
SLV,2007,17990027755.0041
SLV,2008,18452523787.4334
SLV,2009,18067581907.4717
SLV,2010,18447920000.0
SLV,2011,19151773848.0342
SLV,2012,19690779480.6879
SLV,2013,20131012122.7186
SLV,2014,20475498673.7381
SLV,2015,20965892661.1306
SLV,2016,21499796064.7981
SLV,2017,21983529060.5301
SLV,2018,22517939968.3241
SLV,2019,23054399017.7715
SMR,1995,
SMR,1996,
SMR,1997,1421734394.66731
SMR,1998,1527875665.78196
SMR,1999,1666138637.36552
SMR,2000,1702450124.85211
SMR,2001,1797418630.58627
SMR,2002,1803005013.27652
SMR,2003,1872834796.90458
SMR,2004,1958027132.93081
SMR,2005,2005511385.79789
SMR,2006,2082324147.78876
SMR,2007,2230363289.08025
SMR,2008,2219190523.69976
SMR,2009,1990148833.39972
SMR,2010,1881214370.93994
SMR,2011,1724795655.61309
SMR,2012,1603291832.10026
SMR,2013,1590722471.04721
SMR,2014,1579549705.66672
SMR,2015,1618364422.82622
SMR,2016,1658166087.14884
SMR,2017,1668154568.16052
SMR,2018,1690053624.32737
SMR,2019,
SOM,1995,
SOM,1996,
SOM,1997,
SOM,1998,
SOM,1999,
SOM,2000,
SOM,2001,
SOM,2002,
SOM,2003,
SOM,2004,
SOM,2005,
SOM,2006,
SOM,2007,
SOM,2008,
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SRB,1995,23364348766.5365
SRB,1996,24827910882.2547
SRB,1997,26617352725.7309
SRB,1998,27506605836.2242
SRB,1999,24914338849.8698
SRB,2000,26442039540.6366
SRB,2001,28260927883.9268
SRB,2002,30064089625.5937
SRB,2003,31383228829.5405
SRB,2004,34216568530.7278
SRB,2005,36108863543.5274
SRB,2006,37953228515.7138
SRB,2007,40397236364.6127
SRB,2008,42681933020.219
SRB,2009,41515968465.9198
SRB,2010,41819468691.8251
SRB,2011,42671028784.1099
SRB,2012,42380207643.5152
SRB,2013,43606113097.5697
SRB,2014,42912989429.7754
SRB,2015,43688023451.3019
SRB,2016,45146586020.325
SRB,2017,46095189764.125
SRB,2018,48167224454.1516
SRB,2019,50213615458.7398
SSA,1995,683793246990.014
SSA,1996,718645142033.896
SSA,1997,744015444527.542
SSA,1998,761499971194.771
SSA,1999,778073752941.484
SSA,2000,804729898087.489
SSA,2001,839045450623.238
SSA,2002,892744835839.612
SSA,2003,930553683117.538
SSA,2004,991341421233.598
SSA,2005,1053109972780.41
SSA,2006,1118131605246.96
SSA,2007,1190703735457.84
SSA,2008,1254449631791.29
SSA,2009,1293317856329.79
SSA,2010,1365554756048.1
SSA,2011,1426786570008.68
SSA,2012,1485745999287.04
SSA,2013,1559551433148.76
SSA,2014,1632270572241.7
SSA,2015,1677548881663.33
SSA,2016,1696663910700.65
SSA,2017,1736855008442.17
SSA,2018,1778108447887.27
SSA,2019,1818641581473.11
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,13177336584.5164
SSD,2009,13841690704.408
SSD,2010,14602072410.9506
SSD,2011,13924490001.0612
SSD,2012,7507789478.77489
SSD,2013,8493542051.94737
SSD,2014,8780084304.03961
SSD,2015,7832417790.53658
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSF,1995,689510021330.325
SSF,1996,724677653592.248
SSF,1997,750433115858.868
SSF,1998,768327298593.282
SSF,1999,785073969475.591
SSF,2000,812255608724.107
SSF,2001,846777231732.313
SSF,2002,900594519260.855
SSF,2003,938776053100.555
SSF,2004,999864178322.402
SSF,2005,1061832562454.38
SSF,2006,1127313252723.73
SSF,2007,1200451086097.91
SSF,2008,1264650021911.76
SSF,2009,1303815467275.71
SSF,2010,1376526185708.73
SSF,2011,1438242300135.81
SSF,2012,1497578626069.16
SSF,2013,1571809461335.18
SSF,2014,1644995903557.61
SSF,2015,1690742875974.99
SSF,2016,1710375776518.79
SSF,2017,1751098510081.93
SSF,2018,1792888707498.82
SSF,2019,1833900426453.77
SST,1995,
SST,1996,
SST,1997,200413955093.214
SST,1998,208002709741.687
SST,1999,214266774445.013
SST,2000,223764055997.799
SST,2001,231994235355.184
SST,2002,242020213202.66
SST,2003,253344275108.044
SST,2004,273415332750.339
SST,2005,287815270302.295
SST,2006,315600061299.236
SST,2007,342390785788.272
SST,2008,363649637449.511
SST,2009,367251666807.582
SST,2010,393568405926.432
SST,2011,418802143821.412
SST,2012,432219797341.46
SST,2013,445903787192.481
SST,2014,460373794758.152
SST,2015,473418810287.399
SST,2016,483760190158.204
SST,2017,488765529591.321
SST,2018,498459569986.62
SST,2019,507042937239.138
STP,1995,
STP,1996,
STP,1997,
STP,1998,
STP,1999,
STP,2000,
STP,2001,121709802.096435
STP,2002,124602695.898693
STP,2003,132793425.357931
STP,2004,137882366.7453
STP,2005,147663429.879843
STP,2006,161123899.667857
STP,2007,166366235.163396
STP,2008,179985264.743618
STP,2009,184352215.474502
STP,2010,196652166.278474
STP,2011,205301325.169378
STP,2012,211751843.229016
STP,2013,221947259.089711
STP,2014,236484656.077257
STP,2015,245734374.427611
STP,2016,255968638.36672
STP,2017,265820826.172619
STP,2018,273649961.65818
STP,2019,277211853.719627
SUR,1995,2452925148.36052
SUR,1996,2477454411.85181
SUR,1997,2618669278.84128
SUR,1998,2678898705.01161
SUR,1999,2641394122.56508
SUR,2000,2696863363.74027
SUR,2001,2810131626.36222
SUR,2002,2888815336.87636
SUR,2003,3070810676.58659
SUR,2004,3331829592.50183
SUR,2005,3481761947.21918
SUR,2006,3683479343.30695
SUR,2007,3871759940.85243
SUR,2008,4032182694.88354
SUR,2009,4153700529.52386
SUR,2010,4368398047.64333
SUR,2011,4623921715.74078
SUR,2012,4748321396.2619
SUR,2013,4887610613.83381
SUR,2014,4900098612.65061
SUR,2015,4732951551.56431
SUR,2016,4469742961.11807
SUR,2017,4548513415.19322
SUR,2018,4665708481.01235
SUR,2019,4678196479.82914
SVK,1995,46819284101.6221
SVK,1996,49918671716.0946
SVK,1997,52876771611.927
SVK,1998,55032079760.9882
SVK,1999,54973792939.187
SVK,2000,55615077762.2684
SVK,2001,57424671557.0293
SVK,2002,60014204963.6646
SVK,2003,63314435396.6456
SVK,2004,66656728458.0401
SVK,2005,71071712347.7306
SVK,2006,77107959091.6251
SVK,2007,85460315452.6891
SVK,2008,90224630923.3856
SVK,2009,85302396201.0997
SVK,2010,90310718349.0156
SVK,2011,92882061538.512
SVK,2012,94643794862.2674
SVK,2013,95274628919.8791
SVK,2014,97791393748.0619
SVK,2015,102499951243.194
SVK,2016,104685996181.882
SVK,2017,107871883701.478
SVK,2018,111937177499.949
SVK,2019,114530788157.148
SVN,1995,30130504956.9369
SVN,1996,31095586780.8462
SVN,1997,32665849687.4107
SVN,1998,33737082273.8895
SVN,1999,35536168382.6247
SVN,2000,36841188520.1554
SVN,2001,38026207576.8638
SVN,2002,39359253570.7989
SVN,2003,40524389923.0405
SVN,2004,42290926202.0725
SVN,2005,43897124009.2699
SVN,2006,46419626982.8109
SVN,2007,49659791567.8536
SVN,2008,51402771549.5555
SVN,2009,47522665316.1118
SVN,2010,48161250405.2468
SVN,2011,48576076611.4116
SVN,2012,47293940818.8132
SVN,2013,46807152433.7461
SVN,2014,48102848757.2168
SVN,2015,49165960969.8054
SVN,2016,50735265932.933
SVN,2017,53167285644.1592
SVN,2018,55498406198.1836
SVN,2019,57265665047.4963
SWE,1995,334284289749.165
SWE,1996,339564164379.529
SWE,1997,349990572346.978
SWE,1998,365081593078.427
SWE,1999,380587280611.132
SWE,2000,398727398165.564
SWE,2001,404506946291.441
SWE,2002,413393644592.477
SWE,2003,422942254775.017
SWE,2004,441284651978.437
SWE,2005,453900111906.39
SWE,2006,475064446275.73
SWE,2007,491402966162.082
SWE,2008,489188904610.127
SWE,2009,467959130636.214
SWE,2010,495812558843.31
SWE,2011,511655422318.786
SWE,2012,508645330091.796
SWE,2013,514686895802.716
SWE,2014,528366235242.641
SWE,2015,552086083358.095
SWE,2016,563517539985.087
SWE,2017,577988245098.533
SWE,2018,589259147923.413
SWE,2019,596689588251.79
SWZ,1995,2723882916.74384
SWZ,1996,2828535959.4338
SWZ,1997,2916299924.52099
SWZ,1998,2992241523.61646
SWZ,1999,3080538837.00463
SWZ,2000,3134761673.28704
SWZ,2001,3167826039.30577
SWZ,2002,3306579958.75969
SWZ,2003,3434882323.55049
SWZ,2004,3559359512.71883
SWZ,2005,3772877536.49371
SWZ,2006,3998954653.06762
SWZ,2007,4176323311.07987
SWZ,2008,4210638652.65064
SWZ,2009,4276537204.56414
SWZ,2010,4438778547.23269
SWZ,2011,4538528099.77401
SWZ,2012,4783214187.59661
SWZ,2013,4967954924.2287
SWZ,2014,5013322114.45869
SWZ,2015,5123781850.14176
SWZ,2016,5180180259.43561
SWZ,2017,5285160250.74126
SWZ,2018,5410503623.58699
SWZ,2019,5531910970.77198
SXM,1995,
SXM,1996,
SXM,1997,
SXM,1998,
SXM,1999,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,
SXM,2016,
SXM,2017,
SXM,2018,
SXM,2019,
SYC,1995,603169565.089069
SYC,1996,632830581.345593
SYC,1997,708526965.617602
SYC,1998,768067310.19775
SYC,1999,782445580.840157
SYC,2000,794294457.97491
SYC,2001,776254738.028627
SYC,2002,785669398.20425
SYC,2003,739416038.787077
SYC,2004,718339327.254204
SYC,2005,783031253.312258
SYC,2006,856684174.335502
SYC,2007,945962968.234513
SYC,2008,925654158.746992
SYC,2009,915423405.095384
SYC,2010,969936525.298729
SYC,2011,1046438130.96225
SYC,2012,1059631924.6483
SYC,2013,1123401387.93196
SYC,2014,1174008207.88396
SYC,2015,1231973520.30455
SYC,2016,1288183830.92001
SYC,2017,1344554703.28867
SYC,2018,1395023117.94052
SYC,2019,1469133918.63391
SYR,1995,
SYR,1996,
SYR,1997,
SYR,1998,
SYR,1999,
SYR,2000,
SYR,2001,
SYR,2002,
SYR,2003,
SYR,2004,
SYR,2005,
SYR,2006,
SYR,2007,
SYR,2008,
SYR,2009,
SYR,2010,
SYR,2011,
SYR,2012,
SYR,2013,
SYR,2014,
SYR,2015,
SYR,2016,
SYR,2017,
SYR,2018,
SYR,2019,
TCA,1995,
TCA,1996,
TCA,1997,
TCA,1998,
TCA,1999,
TCA,2000,
TCA,2001,
TCA,2002,
TCA,2003,
TCA,2004,
TCA,2005,
TCA,2006,
TCA,2007,
TCA,2008,
TCA,2009,
TCA,2010,686787800.0
TCA,2011,
TCA,2012,
TCA,2013,
TCA,2014,
TCA,2015,
TCA,2016,
TCA,2017,
TCA,2018,
TCA,2019,
TCD,1995,3396967314.20756
TCD,1996,3472192239.37739
TCD,1997,3668488889.04772
TCD,1998,3923506825.78921
TCD,1999,3896715150.90362
TCD,2000,3862436487.10548
TCD,2001,4312724533.70882
TCD,2002,4678927022.78069
TCD,2003,5367743078.81378
TCD,2004,7172881358.87307
TCD,2005,8416123440.17727
TCD,2006,8470681971.49925
TCD,2007,8747800296.52566
TCD,2008,9014843655.41119
TCD,2009,9395062315.27588
TCD,2010,10668102734.8132
TCD,2011,10676943370.0468
TCD,2012,11625330987.0238
